,total_inquiries,total_home_inquiries,total_shared_inquiries,total_private_inquiries,guest_rate,guest_return_rate,host_return_rate,interaction_rate,message_rate,total_contact_me,total_book_it,total_instant_book,pct_contact_me,pct_book_it,pct_instant_book,pct_past_booker,pct_new_user,total_replies,reply_rate,avg_reply_time,total_accepted,accepted_rate,avg_accepted_time,total_booking,booking_rate,avg_booking_time
2016-03-18 12:24:15,25.0,22.0,1.0,2.0,2.52,0.047619047619047616,0.375,6.76,157.04,3.0,15.0,7.0,0.12,0.6,0.28,0.6,0.4,22.0,0.88,0.12833175505050504,16.0,0.64,0.12025245949074075,16.0,0.64,0.17315972222222223
2016-03-19 12:24:15,29.0,25.0,0.0,4.0,2.9310344827586206,0.06896551724137931,0.3076923076923077,6.551724137931035,194.6551724137931,11.0,9.0,9.0,0.3793103448275862,0.3103448275862069,0.3103448275862069,0.41379310344827586,0.5862068965517241,27.0,0.9310344827586207,0.07652391975308642,21.0,0.7241379310344828,0.10265928130511463,17.0,0.5862068965517241,0.10019607843137254
2016-03-20 12:24:15,24.0,24.0,0.0,0.0,2.9583333333333335,0.0,0.13043478260869565,7.583333333333333,184.04166666666666,9.0,5.0,10.0,0.375,0.20833333333333334,0.4166666666666667,0.4583333333333333,0.5416666666666666,23.0,0.9583333333333334,0.020349235104669888,17.0,0.7083333333333334,0.04581290849673202,16.0,0.6666666666666666,0.08834418402777777
2016-03-21 12:24:15,40.0,37.0,0.0,3.0,2.775,0.02564102564102564,0.15384615384615385,11.65,216.25,13.0,12.0,15.0,0.325,0.3,0.375,0.5,0.5,34.0,0.85,0.058558006535947706,27.0,0.675,0.05874099794238684,22.0,0.55,0.02078861531986532
2016-03-22 12:24:15,49.0,41.0,0.0,8.0,2.7142857142857144,0.0,0.18604651162790697,10.040816326530612,150.18367346938774,16.0,16.0,17.0,0.32653061224489793,0.32653061224489793,0.3469387755102041,0.46938775510204084,0.5306122448979592,45.0,0.9183673469387755,0.06789583333333334,37.0,0.7551020408163265,0.09871465215215217,30.0,0.6122448979591837,0.1491875
2016-03-23 12:24:15,38.0,33.0,0.0,5.0,2.9210526315789473,0.0,0.23684210526315788,8.68421052631579,174.47368421052633,17.0,8.0,13.0,0.4473684210526316,0.21052631578947367,0.34210526315789475,0.42105263157894735,0.5789473684210527,34.0,0.8947368421052632,0.07385859204793029,25.0,0.6578947368421053,0.10920277777777779,20.0,0.5263157894736842,0.036959490740740744
2016-03-24 12:24:15,36.0,28.0,0.0,8.0,2.5277777777777777,0.0,0.3235294117647059,8.88888888888889,210.63888888888889,16.0,9.0,11.0,0.4444444444444444,0.25,0.3055555555555556,0.6388888888888888,0.3611111111111111,34.0,0.9444444444444444,0.03551913126361656,28.0,0.7777777777777778,0.09357680224867726,20.0,0.5555555555555556,0.07910011574074075
2016-03-25 12:24:15,37.0,29.0,0.0,8.0,2.675675675675676,0.0,0.1388888888888889,9.18918918918919,181.27027027027026,15.0,10.0,12.0,0.40540540540540543,0.2702702702702703,0.32432432432432434,0.4594594594594595,0.5135135135135135,36.0,0.972972972972973,0.04384098508230453,27.0,0.7297297297297297,0.044618484224965706,20.0,0.5405405405405406,0.05153530092592592
2016-03-26 12:24:15,27.0,17.0,0.0,10.0,2.4444444444444446,0.0,0.3333333333333333,9.74074074074074,137.62962962962962,6.0,6.0,15.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.4074074074074074,0.5925925925925926,27.0,1.0,0.01820216049382716,23.0,0.8518518518518519,0.013471719001610307,21.0,0.7777777777777778,0.015598544973544974
2016-03-27 12:24:15,22.0,17.0,1.0,4.0,2.5,0.0,0.5,9.545454545454545,143.04545454545453,7.0,7.0,8.0,0.3181818181818182,0.3181818181818182,0.36363636363636365,0.5454545454545454,0.45454545454545453,21.0,0.9545454545454546,0.08574349647266315,18.0,0.8181818181818182,0.12104038065843621,14.0,0.6363636363636364,0.14495701058201058
2016-03-28 12:24:15,29.0,24.0,0.0,5.0,2.9655172413793105,0.0,0.20689655172413793,8.206896551724139,170.31034482758622,9.0,10.0,10.0,0.3103448275862069,0.3448275862068966,0.3448275862068966,0.6206896551724138,0.3793103448275862,30.0,1.0344827586206897,0.10824845679012345,26.0,0.896551724137931,0.14113737535612536,21.0,0.7241379310344828,0.20247740299823633
2016-03-29 12:24:15,39.0,33.0,0.0,6.0,2.8974358974358974,0.0,0.1891891891891892,7.3076923076923075,181.7948717948718,19.0,9.0,11.0,0.48717948717948717,0.23076923076923078,0.28205128205128205,0.4358974358974359,0.5641025641025641,32.0,0.8205128205128205,0.035824291087962964,24.0,0.6153846153846154,0.057105034722222225,19.0,0.48717948717948717,0.041350511695906436
2016-03-30 12:24:15,39.0,28.0,0.0,11.0,3.051282051282051,0.0,0.18421052631578946,7.717948717948718,145.46153846153845,14.0,13.0,12.0,0.358974358974359,0.3333333333333333,0.3076923076923077,0.5384615384615384,0.46153846153846156,38.0,0.9743589743589743,0.06577180799220272,33.0,0.8461538461538461,0.08464891975308643,24.0,0.6153846153846154,0.06106288580246913
2016-03-31 12:24:15,32.0,27.0,0.0,5.0,3.28125,0.0,0.14285714285714285,17.8125,164.9375,10.0,8.0,14.0,0.3125,0.25,0.4375,0.59375,0.40625,30.0,0.9375,0.06890933641975308,27.0,0.84375,0.0894727366255144,22.0,0.6875,0.0397243265993266
2016-04-01 12:24:15,36.0,28.0,0.0,8.0,2.4166666666666665,0.06060606060606061,0.2727272727272727,6.805555555555555,164.33333333333334,19.0,9.0,8.0,0.5277777777777778,0.25,0.2222222222222222,0.4166666666666667,0.5833333333333334,35.0,0.9722222222222222,0.024186507936507937,26.0,0.7222222222222222,0.12063790954415955,17.0,0.4722222222222222,0.09936342592592592
2016-04-02 12:24:15,27.0,23.0,0.0,4.0,2.4814814814814814,0.0,0.5,8.0,124.0,9.0,5.0,13.0,0.3333333333333333,0.18518518518518517,0.48148148148148145,0.3333333333333333,0.6666666666666666,27.0,1.0,0.09675582990397806,20.0,0.7407407407407407,0.11085532407407407,16.0,0.5925925925925926,0.05826533564814815
2016-04-03 12:24:15,24.0,17.0,0.0,7.0,2.625,0.0,0.17391304347826086,7.75,162.125,10.0,5.0,9.0,0.4166666666666667,0.20833333333333334,0.375,0.5,0.5,24.0,1.0,0.020770640432098763,20.0,0.8333333333333334,0.0596875,14.0,0.5833333333333334,0.054570932539682544
2016-04-04 12:24:15,49.0,40.0,0.0,9.0,2.6530612244897958,0.021739130434782608,0.2608695652173913,10.408163265306122,222.77551020408163,16.0,12.0,21.0,0.32653061224489793,0.24489795918367346,0.42857142857142855,0.46938775510204084,0.5306122448979592,44.0,0.8979591836734694,0.02511311026936027,33.0,0.673469387755102,0.014347643097643099,26.0,0.5306122448979592,0.006882567663817664
2016-04-05 12:24:15,50.0,44.0,1.0,5.0,2.72,0.02,0.17391304347826086,11.36,194.32,18.0,17.0,15.0,0.36,0.34,0.3,0.6,0.4,47.0,0.94,0.05082594562647754,35.0,0.7,0.09900132275132276,29.0,0.58,0.09010097381864624
2016-04-06 12:24:15,39.0,36.0,0.0,3.0,2.6666666666666665,0.02702702702702703,0.19444444444444445,7.128205128205129,146.64102564102564,17.0,11.0,11.0,0.4358974358974359,0.28205128205128205,0.28205128205128205,0.48717948717948717,0.5128205128205128,35.0,0.8974358974358975,0.12314715608465608,21.0,0.5384615384615384,0.1736629188712522,15.0,0.38461538461538464,0.12267515432098765
2016-04-07 12:24:15,31.0,25.0,1.0,5.0,2.5806451612903225,0.03225806451612903,0.16129032258064516,10.03225806451613,122.0,9.0,11.0,11.0,0.2903225806451613,0.3548387096774194,0.3548387096774194,0.3870967741935484,0.6129032258064516,32.0,1.032258064516129,0.05108687789351852,23.0,0.7419354838709677,0.022892512077294685,18.0,0.5806451612903226,0.03502572016460905
2016-04-08 12:24:15,34.0,32.0,0.0,2.0,2.4705882352941178,0.0,0.15151515151515152,18.558823529411764,154.94117647058823,8.0,10.0,16.0,0.23529411764705882,0.29411764705882354,0.47058823529411764,0.47058823529411764,0.5294117647058824,35.0,1.0294117647058822,0.07862863756613757,31.0,0.9117647058823529,0.09962664277180407,26.0,0.7647058823529411,0.05766515313390313
2016-04-09 12:24:15,38.0,29.0,0.0,9.0,3.0526315789473686,0.0,0.2222222222222222,8.894736842105264,138.28947368421052,14.0,13.0,11.0,0.3684210526315789,0.34210526315789475,0.2894736842105263,0.4473684210526316,0.5526315789473685,34.0,0.8947368421052632,0.04668641067538126,28.0,0.7368421052631579,0.07803943452380953,23.0,0.6052631578947368,0.08382548309178744
2016-04-10 12:24:15,32.0,27.0,0.0,5.0,2.9375,0.0,0.3870967741935484,9.25,151.90625,13.0,7.0,12.0,0.40625,0.21875,0.375,0.4375,0.5625,32.0,1.0,0.02320023148148148,26.0,0.8125,0.059446225071225066,21.0,0.65625,0.037080026455026456
2016-04-11 12:24:15,38.0,32.0,0.0,6.0,2.6578947368421053,0.0,0.36363636363636365,7.815789473684211,189.0,14.0,10.0,14.0,0.3684210526315789,0.2631578947368421,0.3684210526315789,0.5263157894736842,0.47368421052631576,35.0,0.9210526315789473,0.032085978835978836,22.0,0.5789473684210527,0.06866529882154881,17.0,0.4473684210526316,0.0707652505446623
2016-04-12 12:24:15,51.0,43.0,2.0,6.0,2.627450980392157,0.0,0.19148936170212766,8.72549019607843,144.0,23.0,17.0,11.0,0.45098039215686275,0.3333333333333333,0.21568627450980393,0.45098039215686275,0.5490196078431373,49.0,0.9607843137254902,0.04295540438397581,29.0,0.5686274509803921,0.06974058109833972,17.0,0.3333333333333333,0.08412990196078432
2016-04-13 12:24:15,32.0,27.0,1.0,4.0,3.0,0.03225806451612903,0.53125,9.34375,132.59375,6.0,11.0,15.0,0.1875,0.34375,0.46875,0.46875,0.53125,30.0,0.9375,0.026709876543209873,24.0,0.75,0.04368441358024692,21.0,0.65625,0.017798170194003527
2016-04-14 12:24:15,37.0,29.0,2.0,6.0,3.054054054054054,0.05555555555555555,0.2857142857142857,9.35135135135135,173.64864864864865,15.0,12.0,10.0,0.40540540540540543,0.32432432432432434,0.2702702702702703,0.5135135135135135,0.4864864864864865,33.0,0.8918918918918919,0.0418567620650954,24.0,0.6486486486486487,0.08320119598765431,14.0,0.3783783783783784,0.041291335978835976
2016-04-15 12:24:15,34.0,30.0,0.0,4.0,2.7058823529411766,0.0,0.3333333333333333,9.970588235294118,126.02941176470588,11.0,9.0,14.0,0.3235294117647059,0.2647058823529412,0.4117647058823529,0.4411764705882353,0.5588235294117647,31.0,0.9117647058823529,0.11049283154121863,23.0,0.6764705882352942,0.06101952495974235,19.0,0.5588235294117647,0.028167641325536064
2016-04-16 12:24:15,31.0,26.0,0.0,5.0,2.5806451612903225,0.0,0.16666666666666666,14.35483870967742,160.32258064516128,6.0,15.0,10.0,0.1935483870967742,0.4838709677419355,0.3225806451612903,0.4838709677419355,0.5161290322580645,32.0,1.032258064516129,0.030054615162037036,26.0,0.8387096774193549,0.0699105235042735,21.0,0.6774193548387096,0.06603229717813051
2016-04-17 12:24:15,37.0,26.0,2.0,9.0,2.5945945945945947,0.08333333333333333,0.2222222222222222,9.837837837837839,157.83783783783784,14.0,11.0,12.0,0.3783783783783784,0.2972972972972973,0.32432432432432434,0.5405405405405406,0.4594594594594595,34.0,0.918918918918919,0.04385246459694989,28.0,0.7567567567567568,0.03958705357142857,21.0,0.5675675675675675,0.07073522927689593
2016-04-18 12:24:15,36.0,29.0,0.0,7.0,2.75,0.05714285714285714,0.4,9.583333333333334,140.75,14.0,6.0,16.0,0.3888888888888889,0.16666666666666666,0.4444444444444444,0.4166666666666667,0.5833333333333334,35.0,0.9722222222222222,0.04586772486772487,28.0,0.7777777777777778,0.07491112764550265,21.0,0.5833333333333334,0.05972167107583774
2016-04-19 12:24:15,50.0,43.0,0.0,7.0,3.2,0.022727272727272728,0.2391304347826087,8.12,158.8,21.0,16.0,13.0,0.42,0.32,0.26,0.44,0.56,45.0,0.9,0.025613683127572017,30.0,0.6,0.05771527777777778,24.0,0.48,0.04295862268518519
2016-04-20 12:24:15,38.0,31.0,1.0,6.0,2.6052631578947367,0.02631578947368421,0.1891891891891892,11.657894736842104,172.89473684210526,12.0,12.0,14.0,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.6052631578947368,0.39473684210526316,39.0,1.0263157894736843,0.021848290598290597,27.0,0.7105263157894737,0.05415337791495199,21.0,0.5526315789473685,0.08623511904761905
2016-04-21 12:24:15,32.0,26.0,1.0,5.0,2.90625,0.10344827586206896,0.25,6.6875,199.5625,13.0,7.0,12.0,0.40625,0.21875,0.375,0.65625,0.34375,32.0,1.0,0.05821144386574074,25.0,0.78125,0.05438472222222222,15.0,0.46875,0.0022685185185185187
2016-04-22 12:24:15,35.0,33.0,0.0,2.0,2.7714285714285714,0.0,0.3333333333333333,8.371428571428572,96.28571428571429,7.0,11.0,17.0,0.2,0.3142857142857143,0.4857142857142857,0.34285714285714286,0.6571428571428571,32.0,0.9142857142857143,0.08298791956018518,27.0,0.7714285714285715,0.10204175240054869,24.0,0.6857142857142857,0.030086323302469138
2016-04-23 12:24:15,36.0,29.0,3.0,4.0,2.4444444444444446,0.0,0.21212121212121213,10.444444444444445,168.47222222222223,13.0,9.0,14.0,0.3611111111111111,0.25,0.3888888888888889,0.5833333333333334,0.4166666666666667,34.0,0.9444444444444444,0.019216367102396513,27.0,0.75,0.05898533950617284,21.0,0.5833333333333334,0.05145888447971782
2016-04-24 12:24:15,17.0,16.0,0.0,1.0,3.0,0.0,0.23529411764705882,11.764705882352942,90.17647058823529,5.0,4.0,8.0,0.29411764705882354,0.23529411764705882,0.47058823529411764,0.47058823529411764,0.5294117647058824,18.0,1.0588235294117647,0.08134773662551441,13.0,0.7647058823529411,0.08885505698005698,14.0,0.8235294117647058,0.13547619047619047
2016-04-25 12:24:15,35.0,27.0,2.0,6.0,2.5142857142857142,0.0,0.25,11.885714285714286,217.9142857142857,7.0,9.0,19.0,0.2,0.2571428571428571,0.5428571428571428,0.37142857142857144,0.6285714285714286,32.0,0.9142857142857143,0.015703486689814816,26.0,0.7428571428571429,0.0440727386039886,23.0,0.6571428571428571,0.04592190016103059
2016-04-26 12:24:15,34.0,27.0,0.0,7.0,2.6176470588235294,0.0625,0.3125,8.264705882352942,95.76470588235294,14.0,10.0,10.0,0.4117647058823529,0.29411764705882354,0.29411764705882354,0.4411764705882353,0.5588235294117647,31.0,0.9117647058823529,0.05013440860215054,19.0,0.5588235294117647,0.06405884502923977,13.0,0.38235294117647056,0.020542200854700855
2016-04-27 12:24:15,32.0,21.0,1.0,10.0,2.5625,0.03333333333333333,0.2,11.8125,141.78125,11.0,8.0,13.0,0.34375,0.25,0.40625,0.46875,0.53125,31.0,0.96875,0.07026508363201912,26.0,0.8125,0.11882122507122507,20.0,0.625,0.05115624999999999
2016-04-28 12:24:15,37.0,27.0,4.0,6.0,3.135135135135135,0.027777777777777776,0.21212121212121213,7.648648648648648,163.97297297297297,20.0,9.0,8.0,0.5405405405405406,0.24324324324324326,0.21621621621621623,0.4594594594594595,0.5405405405405406,34.0,0.918918918918919,0.03354234749455338,20.0,0.5405405405405406,0.06290162037037036,15.0,0.40540540540540543,0.11622608024691357
2016-04-29 12:24:15,30.0,27.0,0.0,3.0,3.933333333333333,0.0,0.1724137931034483,12.066666666666666,152.53333333333333,11.0,6.0,13.0,0.36666666666666664,0.2,0.43333333333333335,0.4,0.6,29.0,0.9666666666666667,0.13596583652618136,29.0,0.9666666666666667,0.2287160759897829,20.0,0.6666666666666666,0.18410011574074073
2016-04-30 12:24:15,26.0,22.0,0.0,4.0,2.769230769230769,0.08333333333333333,0.4166666666666667,12.192307692307692,112.5,11.0,1.0,14.0,0.4230769230769231,0.038461538461538464,0.5384615384615384,0.23076923076923078,0.7692307692307693,26.0,1.0,0.015911680911680912,21.0,0.8076923076923077,0.01316247795414462,17.0,0.6538461538461539,0.058872549019607846
2016-05-01 12:24:15,24.0,22.0,0.0,2.0,2.7916666666666665,0.0,0.2631578947368421,7.125,146.66666666666666,7.0,9.0,8.0,0.2916666666666667,0.375,0.3333333333333333,0.5833333333333334,0.4166666666666667,23.0,0.9583333333333334,0.01870823268921095,16.0,0.6666666666666666,0.03357566550925926,16.0,0.6666666666666666,0.03239872685185185
2016-05-02 12:24:15,46.0,38.0,2.0,6.0,2.6739130434782608,0.023255813953488372,0.2926829268292683,9.934782608695652,142.1086956521739,13.0,12.0,21.0,0.2826086956521739,0.2608695652173913,0.45652173913043476,0.5217391304347826,0.4782608695652174,44.0,0.9565217391304348,0.06450205176767677,35.0,0.7608695652173914,0.06596990740740741,29.0,0.6304347826086957,0.04494931353767561
2016-05-03 12:24:15,47.0,40.0,0.0,7.0,3.0425531914893615,0.022727272727272728,0.11904761904761904,10.148936170212766,128.85106382978722,13.0,19.0,15.0,0.2765957446808511,0.40425531914893614,0.3191489361702128,0.46808510638297873,0.5319148936170213,39.0,0.8297872340425532,0.031161265432098767,23.0,0.48936170212765956,0.08244162640901771,20.0,0.425531914893617,0.10234027777777778
2016-05-04 12:24:15,56.0,52.0,0.0,4.0,2.5357142857142856,0.037037037037037035,0.2549019607843137,10.232142857142858,203.33928571428572,19.0,14.0,23.0,0.3392857142857143,0.25,0.4107142857142857,0.48214285714285715,0.5178571428571429,57.0,1.0178571428571428,0.029141691033138403,38.0,0.6785714285714286,0.03754599171539961,31.0,0.5535714285714286,0.04222931600955794
2016-05-05 12:24:15,48.0,38.0,0.0,10.0,2.6666666666666665,0.06666666666666667,0.24444444444444444,9.833333333333334,151.4375,13.0,13.0,22.0,0.2708333333333333,0.2708333333333333,0.4583333333333333,0.6041666666666666,0.3958333333333333,47.0,0.9791666666666666,0.023982220252167064,37.0,0.7708333333333334,0.03641016016016016,31.0,0.6458333333333334,0.03906362007168459
2016-05-06 12:24:15,27.0,26.0,0.0,1.0,2.7777777777777777,0.0,0.36,9.62962962962963,162.25925925925927,6.0,8.0,13.0,0.2222222222222222,0.2962962962962963,0.48148148148148145,0.5185185185185185,0.48148148148148145,26.0,0.9629629629629629,0.059076299857549856,26.0,0.9629629629629629,0.12655715811965812,20.0,0.7407407407407407,0.06379340277777777
2016-05-07 12:24:15,27.0,24.0,2.0,1.0,3.3333333333333335,0.0,0.30434782608695654,10.851851851851851,160.77777777777777,7.0,12.0,8.0,0.25925925925925924,0.4444444444444444,0.2962962962962963,0.4074074074074074,0.5925925925925926,24.0,0.8888888888888888,0.024405381944444443,18.0,0.6666666666666666,0.05905928497942387,15.0,0.5555555555555556,0.06432716049382717
2016-05-08 12:24:15,24.0,22.0,0.0,2.0,2.3333333333333335,0.043478260869565216,0.22727272727272727,13.791666666666666,166.04166666666666,2.0,14.0,8.0,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.5833333333333334,0.4166666666666667,23.0,0.9583333333333334,0.024029287439613526,21.0,0.875,0.06305610670194003,19.0,0.7916666666666666,0.06589546783625731
2016-05-09 12:24:15,49.0,40.0,3.0,6.0,2.4285714285714284,0.041666666666666664,0.18181818181818182,9.16326530612245,213.30612244897958,15.0,17.0,17.0,0.30612244897959184,0.3469387755102041,0.3469387755102041,0.4897959183673469,0.5102040816326531,45.0,0.9183673469387755,0.024637088477366256,39.0,0.7959183673469388,0.10250237416904084,27.0,0.5510204081632653,0.07190457818930042
2016-05-10 12:24:15,45.0,35.0,2.0,8.0,2.511111111111111,0.0,0.23076923076923078,11.911111111111111,160.48888888888888,12.0,11.0,22.0,0.26666666666666666,0.24444444444444444,0.4888888888888889,0.5333333333333333,0.4666666666666667,44.0,0.9777777777777777,0.03986637205387206,36.0,0.8,0.08320569701646091,31.0,0.6888888888888889,0.09193884408602152
2016-05-11 12:24:15,47.0,36.0,2.0,9.0,2.595744680851064,0.0,0.2,7.404255319148936,214.29787234042553,20.0,8.0,19.0,0.425531914893617,0.1702127659574468,0.40425531914893614,0.48936170212765956,0.5106382978723404,44.0,0.9361702127659575,0.03525462962962963,32.0,0.6808510638297872,0.029839409722222224,23.0,0.48936170212765956,0.033107890499194846
2016-05-12 12:24:15,45.0,34.0,0.0,11.0,2.5555555555555554,0.023255813953488372,0.30952380952380953,9.333333333333334,197.93333333333334,9.0,16.0,20.0,0.2,0.35555555555555557,0.4444444444444444,0.4222222222222222,0.5777777777777777,41.0,0.9111111111111111,0.05812161246612466,35.0,0.7777777777777778,0.06324140211640211,32.0,0.7111111111111111,0.05561848958333333
2016-05-13 12:24:15,38.0,32.0,1.0,5.0,2.9210526315789473,0.02702702702702703,0.2972972972972973,8.605263157894736,187.05263157894737,13.0,10.0,15.0,0.34210526315789475,0.2631578947368421,0.39473684210526316,0.2894736842105263,0.7105263157894737,38.0,1.0,0.03690759015594542,34.0,0.8947368421052632,0.05327410130718954,24.0,0.631578947368421,0.058595679012345685
2016-05-14 12:24:15,31.0,25.0,0.0,6.0,3.3548387096774195,0.0,0.2962962962962963,7.612903225806452,219.03225806451613,10.0,11.0,10.0,0.3225806451612903,0.3548387096774194,0.3225806451612903,0.5806451612903226,0.41935483870967744,28.0,0.9032258064516129,0.021323164682539683,23.0,0.7419354838709677,0.07472826086956522,18.0,0.5806451612903226,0.09346386316872428
2016-05-15 12:24:15,25.0,19.0,0.0,6.0,2.68,0.0,0.3,9.36,234.12,8.0,5.0,12.0,0.32,0.2,0.48,0.56,0.44,25.0,1.0,0.014001851851851852,23.0,0.92,0.014676429146537842,19.0,0.76,0.02628106725146199
2016-05-16 12:24:15,39.0,31.0,1.0,7.0,2.769230769230769,0.02564102564102564,0.23076923076923078,9.435897435897436,183.07692307692307,10.0,11.0,18.0,0.2564102564102564,0.28205128205128205,0.46153846153846156,0.6410256410256411,0.358974358974359,35.0,0.8974358974358975,0.10886474867724867,28.0,0.717948717948718,0.14979166666666666,26.0,0.6666666666666666,0.11891292735042736
2016-05-17 12:24:15,45.0,37.0,0.0,8.0,2.533333333333333,0.0,0.23255813953488372,9.88888888888889,165.53333333333333,18.0,11.0,16.0,0.4,0.24444444444444444,0.35555555555555557,0.37777777777777777,0.6222222222222222,43.0,0.9555555555555556,0.07509555340223945,28.0,0.6222222222222222,0.09929191468253969,23.0,0.5111111111111111,0.03103713768115942
2016-05-18 12:24:15,51.0,42.0,0.0,9.0,2.607843137254902,0.0,0.3111111111111111,6.8431372549019605,173.19607843137254,21.0,8.0,22.0,0.4117647058823529,0.1568627450980392,0.43137254901960786,0.35294117647058826,0.6470588235294118,42.0,0.8235294117647058,0.03765928130511464,32.0,0.6274509803921569,0.10402741608796297,28.0,0.5490196078431373,0.0745200892857143
2016-05-19 12:24:15,51.0,43.0,0.0,8.0,2.4313725490196076,0.0,0.4222222222222222,8.96078431372549,178.64705882352942,21.0,9.0,21.0,0.4117647058823529,0.17647058823529413,0.4117647058823529,0.4117647058823529,0.5882352941176471,53.0,1.0392156862745099,0.04015089972047519,39.0,0.7647058823529411,0.05578733380816714,26.0,0.5098039215686274,0.05554086538461539
2016-05-20 12:24:15,45.0,41.0,1.0,3.0,2.9555555555555557,0.022222222222222223,0.22727272727272727,9.755555555555556,167.51111111111112,16.0,10.0,19.0,0.35555555555555557,0.2222222222222222,0.4222222222222222,0.4444444444444444,0.5555555555555556,42.0,0.9333333333333333,0.07117449294532628,37.0,0.8222222222222222,0.0707032032032032,26.0,0.5777777777777777,0.02650329415954416
2016-05-21 12:24:15,24.0,23.0,0.0,1.0,2.9583333333333335,0.0,0.4166666666666667,8.583333333333334,151.70833333333334,6.0,8.0,10.0,0.25,0.3333333333333333,0.4166666666666667,0.5,0.5,23.0,0.9583333333333334,0.02636171497584541,23.0,0.9583333333333334,0.10498339371980676,17.0,0.7083333333333334,0.07205269607843137
2016-05-22 12:24:15,38.0,32.0,0.0,6.0,2.9210526315789473,0.08108108108108109,0.2222222222222222,9.842105263157896,194.47368421052633,7.0,11.0,20.0,0.18421052631578946,0.2894736842105263,0.5263157894736842,0.5263157894736842,0.47368421052631576,33.0,0.868421052631579,0.011281565656565656,32.0,0.8421052631578947,0.02726490162037037,26.0,0.6842105263157895,0.024714209401709403
2016-05-23 12:24:15,42.0,38.0,0.0,4.0,2.8333333333333335,0.0,0.3076923076923077,13.214285714285714,169.92857142857142,9.0,12.0,21.0,0.21428571428571427,0.2857142857142857,0.5,0.47619047619047616,0.5238095238095238,40.0,0.9523809523809523,0.04649508101851852,33.0,0.7857142857142857,0.08568813131313131,29.0,0.6904761904761905,0.03050766283524904
2016-05-24 12:24:15,47.0,35.0,3.0,9.0,3.021276595744681,0.022222222222222223,0.35714285714285715,8.53191489361702,183.04255319148936,19.0,11.0,17.0,0.40425531914893614,0.23404255319148937,0.3617021276595745,0.46808510638297873,0.5319148936170213,45.0,0.9574468085106383,0.09908899176954732,30.0,0.6382978723404256,0.13584953703703703,21.0,0.44680851063829785,0.03628196649029982
2016-05-25 12:24:15,46.0,42.0,0.0,4.0,2.5652173913043477,0.021739130434782608,0.21428571428571427,8.434782608695652,233.8695652173913,22.0,7.0,17.0,0.4782608695652174,0.15217391304347827,0.3695652173913043,0.43478260869565216,0.5652173913043478,41.0,0.8913043478260869,0.04762731481481482,38.0,0.8260869565217391,0.116078216374269,26.0,0.5652173913043478,0.1160105056980057
2016-05-26 12:24:15,46.0,40.0,0.0,6.0,2.760869565217391,0.046511627906976744,0.35,6.456521739130435,172.34782608695653,16.0,7.0,23.0,0.34782608695652173,0.15217391304347827,0.5,0.4782608695652174,0.5217391304347826,43.0,0.9347826086956522,0.026699235572782084,33.0,0.717391304347826,0.081177398989899,30.0,0.6521739130434783,0.0907662037037037
2016-05-27 12:24:15,30.0,21.0,1.0,8.0,3.3333333333333335,0.0,0.35714285714285715,9.3,127.86666666666666,5.0,9.0,16.0,0.16666666666666666,0.3,0.5333333333333333,0.6333333333333333,0.36666666666666664,29.0,0.9666666666666667,0.05450949872286079,22.0,0.7333333333333333,0.062407933501683506,21.0,0.7,0.08288635361552028
2016-05-28 12:24:15,35.0,28.0,4.0,3.0,2.657142857142857,0.03125,0.40625,11.742857142857142,167.6,11.0,7.0,17.0,0.3142857142857143,0.2,0.4857142857142857,0.5428571428571428,0.45714285714285713,32.0,0.9142857142857143,0.07162977430555556,26.0,0.7428571428571429,0.05071180555555556,22.0,0.6285714285714286,0.028799452861952863
2016-05-29 12:24:15,18.0,15.0,0.0,3.0,2.5,0.0,0.4117647058823529,8.666666666666666,177.11111111111111,3.0,4.0,11.0,0.16666666666666666,0.2222222222222222,0.6111111111111112,0.6111111111111112,0.3888888888888889,17.0,0.9444444444444444,0.013756127450980392,14.0,0.7777777777777778,0.003969907407407407,14.0,0.7777777777777778,0.005525793650793651
2016-05-30 12:24:15,20.0,18.0,0.0,2.0,3.1,0.05,0.2631578947368421,7.4,155.25,6.0,7.0,7.0,0.3,0.35,0.35,0.4,0.6,16.0,0.8,0.038464988425925925,13.0,0.65,0.044583333333333336,9.0,0.45,0.03379758230452675
2016-05-31 12:24:15,36.0,30.0,0.0,6.0,2.9166666666666665,0.0,0.29411764705882354,9.833333333333334,216.94444444444446,15.0,8.0,13.0,0.4166666666666667,0.2222222222222222,0.3611111111111111,0.4722222222222222,0.5277777777777778,34.0,0.9444444444444444,0.030842864923747278,23.0,0.6388888888888888,0.08844756441223832,18.0,0.5,0.0148681841563786
2016-06-01 12:24:15,51.0,42.0,0.0,9.0,3.019607843137255,0.02,0.10416666666666667,8.098039215686274,174.6078431372549,18.0,13.0,20.0,0.35294117647058826,0.2549019607843137,0.39215686274509803,0.29411764705882354,0.7058823529411765,47.0,0.9215686274509803,0.028297626083530338,39.0,0.7647058823529411,0.051230413105413104,28.0,0.5490196078431373,0.013487103174603174
